name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,price_per_km,brand
Skoda Fabia 1.2L Diesel Ambiente,2010.0,260000.0,150000.0,Diesel,Individual,Manual,First Owner,16.0,1.7333333333333334,Skoda
Toyota Etios VD,2012.0,350000.0,140000.0,Petrol,Individual,Manual,Third Owner,14.0,2.5,Toyota
Toyota Etios Liva VD,2015.0,480000.0,60000.0,Diesel,Individual,Manual,First Owner,11.0,8.0,Toyota
Toyota Etios Liva GD,2012.0,345000.0,137250.0,Diesel,Individual,Manual,Second Owner,14.0,2.5136612021857925,Toyota
Mahindra Scorpio M2DI,2013.0,500000.0,110000.0,Petrol,Individual,Manual,Second Owner,13.0,4.545454545454546,Mahindra
Unknown,2017.0,595000.0,27000.0,Petrol,Individual,Manual,First Owner,9.0,22.037037037037038,Unknown
Hyundai Verna CRDi 1.6 SX Option,2019.0,1295000.0,9000.0,Diesel,Dealer,Manual,First Owner,7.0,143.88888888888889,Hyundai
Volkswagen Vento 1.5 TDI Highline BSIV,2019.0,1350000.0,5400.0,Diesel,Individual,Manual,Test Drive Car,7.0,250.0,Volkswagen
Unknown,2020.0,541000.0,1000.0,Petrol,Dealer,Manual,Test Drive Car,6.0,541.0,Unknown
Hyundai Santro Asta,2018.0,515000.0,16000.0,Petrol,Dealer,Manual,First Owner,8.0,32.1875,Hyundai
Ford Figo Aspire Titanium Plus Diesel,2019.0,894999.0,60000.0,Diesel,Dealer,Manual,Test Drive Car,7.0,14.91665,Ford
Renault Pulse RxZ Optional,2012.0,325000.0,47000.0,Diesel,Dealer,Manual,First Owner,14.0,6.914893617021277,Renault
Maruti Ciaz 1.4 Alpha,2018.0,925000.0,22000.0,Petrol,Individual,Manual,First Owner,8.0,42.04545454545455,Maruti
Unknown,2017.0,844999.0,30000.0,Petrol,Individual,Manual,First Owner,9.0,28.166633333333333,Unknown
Maruti Ciaz 1.4 Alpha,2018.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,8.0,17.5,Maruti
Tata Manza Club Class Quadrajet90 LX,2013.0,300000.0,60000.0,Petrol,Individual,Manual,First Owner,13.0,5.0,Tata
Toyota Camry M/t,2008.0,650000.0,75000.0,Petrol,Individual,Manual,Second Owner,18.0,8.666666666666666,Toyota
Maruti Alto K10 LXI,2010.0,175000.0,64000.0,Petrol,Dealer,Manual,First Owner,16.0,2.734375,Maruti
Maruti SX4 S Cross DDiS 320 Delta,2015.0,350000.0,80000.0,Diesel,Individual,Manual,First Owner,11.0,4.375,Maruti
Renault Duster 85PS Diesel RxZ,2017.0,600000.0,90000.0,Diesel,Individual,Manual,First Owner,9.0,6.666666666666667,Renault
Maruti Swift ZXI Plus,2018.0,700000.0,30000.0,Petrol,Individual,Manual,First Owner,8.0,23.333333333333332,Maruti
Toyota Corolla H3,2003.0,95000.0,120000.0,Petrol,Individual,Automatic,Second Owner,23.0,0.7916666666666666,Toyota
Maruti Celerio ZXI,2019.0,490000.0,20000.0,Petrol,Dealer,Manual,First Owner,7.0,24.5,Maruti
Tata Safari DICOR 2.2 EX 4x2,2013.0,380000.0,100000.0,Diesel,Individual,Manual,First Owner,13.0,3.8,Tata
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018.0,550000.0,31000.0,Petrol,Dealer,Manual,First Owner,8.0,17.741935483870968,Hyundai
Maruti Alto 800 LXI,2013.0,225000.0,47000.0,Petrol,Dealer,Manual,First Owner,13.0,4.787234042553192,Maruti
Tata Nexon 1.2 Revotron XM,2018.0,570000.0,11200.0,Petrol,Individual,Manual,First Owner,8.0,50.892857142857146,Tata
Maruti Alto 800 LXI,2018.0,305000.0,35000.0,Petrol,Dealer,Manual,First Owner,8.0,8.714285714285714,Maruti
Maruti Wagon R Duo Lxi,2010.0,240000.0,50000.0,LPG,Dealer,Manual,First Owner,16.0,4.8,Maruti
Maruti Ertiga SHVS VDI,2015.0,700000.0,55000.0,Diesel,Dealer,Manual,First Owner,11.0,12.727272727272727,Maruti
Maruti Omni E MPI STD BS IV,2018.0,288000.0,20000.0,Petrol,Individual,Manual,First Owner,8.0,14.4,Maruti
Mahindra Bolero B4,2017.0,800000.0,75000.0,Diesel,Dealer,Manual,First Owner,9.0,10.666666666666666,Mahindra
Maruti Celerio VXI,2017.0,350000.0,93000.0,Petrol,Dealer,Manual,First Owner,9.0,3.763440860215054,Maruti
Chevrolet Beat Diesel LT Option,2009.0,195000.0,57000.0,Diesel,Dealer,Manual,Second Owner,17.0,3.4210526315789473,Chevrolet
Maruti Eeco Smiles 5 Seater AC,2014.0,350000.0,30000.0,Petrol,Dealer,Manual,First Owner,12.0,11.666666666666666,Maruti
Renault Duster 85PS Diesel RxE,2013.0,450000.0,73000.0,Diesel,Dealer,Manual,First Owner,13.0,6.164383561643835,Renault
Maruti Swift Dzire VDI,2016.0,630000.0,65000.0,Diesel,Dealer,Manual,First Owner,10.0,9.692307692307692,Maruti
Maruti Swift 1.3 VXi,2009.0,250000.0,62000.0,Petrol,Dealer,Manual,Second Owner,17.0,4.032258064516129,Maruti
Hyundai Santro GLS I - Euro II,2007.0,135000.0,85000.0,Petrol,Dealer,Manual,First Owner,19.0,1.588235294117647,Hyundai
Chevrolet Spark 1.0 PS,2010.0,110000.0,73000.0,Petrol,Individual,Manual,First Owner,16.0,1.5068493150684932,Chevrolet
Maruti Swift ZDi,2012.0,350000.0,55000.0,Petrol,Dealer,Manual,First Owner,14.0,6.363636363636363,Maruti
Maruti Omni E MPI STD BS IV,2016.0,350000.0,5800.0,Petrol,Individual,Manual,Second Owner,10.0,60.3448275862069,Maruti
Toyota Innova 2.5 V Diesel 8-seater,2009.0,350000.0,350000.0,Diesel,Individual,Manual,First Owner,17.0,1.0,Toyota
Maruti Swift ZXI Plus,2018.0,600000.0,30000.0,Petrol,Individual,Manual,First Owner,8.0,20.0,Maruti
Maruti Swift Dzire VDI,2018.0,750000.0,20000.0,Diesel,Individual,Manual,First Owner,8.0,37.5,Maruti
Unknown,2014.0,270000.0,20000.0,Petrol,Individual,Manual,First Owner,12.0,13.5,Unknown
Maruti Alto LXi,2007.0,90000.0,100000.0,Petrol,Individual,Manual,Second Owner,19.0,0.9,Maruti
Maruti Wagon R Stingray VXI,2013.0,350000.0,65000.0,Petrol,Individual,Manual,First Owner,13.0,5.384615384615385,Maruti
Ford Figo Diesel Celebration Edition,2013.0,285000.0,90000.0,Diesel,Individual,Manual,Second Owner,13.0,3.1666666666666665,Ford
Toyota Innova 2.5 E Diesel MS 7-seater,2011.0,665000.0,267000.0,Diesel,Individual,Manual,Second Owner,15.0,2.4906367041198503,Toyota
Mahindra Scorpio 2.6 CRDe,2005.0,175000.0,250000.0,Diesel,Individual,Manual,Second Owner,21.0,0.7,Mahindra
Mahindra Xylo D2,2011.0,350000.0,140000.0,Diesel,Individual,Manual,Second Owner,15.0,2.5,Mahindra
Honda City i-VTEC CVT ZX,2018.0,1225000.0,22000.0,Petrol,Dealer,Automatic,First Owner,8.0,55.68181818181818,Honda
Honda Jazz Select Edition Active,2010.0,285000.0,60000.0,Petrol,Dealer,Manual,Second Owner,16.0,4.75,Honda
Honda City i-VTEC VX,2018.0,1000000.0,28635.0,Petrol,Dealer,Manual,First Owner,8.0,34.922297887200976,Honda
Honda Amaze VX Diesel BSIV,2018.0,780000.0,60000.0,Diesel,Dealer,Manual,First Owner,8.0,13.0,Honda
Maruti Celerio VXI,2014.0,300000.0,82000.0,Petrol,Individual,Manual,Second Owner,12.0,3.658536585365854,Maruti
Maruti Swift VXI BSIII,2006.0,160000.0,95149.0,Petrol,Dealer,Manual,Second Owner,20.0,1.6815731116459447,Maruti
Honda Amaze VX i-VTEC,2018.0,625000.0,68458.0,Petrol,Dealer,Manual,First Owner,8.0,9.129685354523941,Honda
Maruti Ritz VXi,2010.0,265000.0,42000.0,Petrol,Individual,Manual,First Owner,16.0,6.309523809523809,Maruti
Honda City i DTEC V,2014.0,350000.0,90000.0,Petrol,Individual,Manual,Second Owner,12.0,3.888888888888889,Honda
Maruti Alto LXi,2014.0,140000.0,80000.0,Petrol,Individual,Manual,Second Owner,12.0,1.75,Maruti
Toyota Innova 2.5 GX (Diesel) 7 Seater,2015.0,940000.0,60000.0,Diesel,Individual,Manual,First Owner,11.0,15.666666666666666,Toyota
Nissan Terrano XV Premium 110 PS,2013.0,750000.0,80000.0,Diesel,Individual,Manual,First Owner,13.0,9.375,Nissan
Unknown,2016.0,610000.0,60000.0,Diesel,Individual,Manual,First Owner,10.0,10.166666666666666,Unknown
Unknown,2015.0,450000.0,50000.0,Diesel,Individual,Manual,First Owner,11.0,9.0,Unknown
Toyota Etios Liva GD,2012.0,409999.0,60000.0,Diesel,Individual,Manual,First Owner,14.0,6.833316666666667,Toyota
Unknown,2016.0,650000.0,100000.0,Diesel,Individual,Manual,First Owner,10.0,6.5,Unknown
Mahindra TUV 300 T8,2017.0,650000.0,80000.0,Diesel,Individual,Manual,First Owner,9.0,8.125,Mahindra
Hyundai Getz 1.3 GLS,2010.0,150000.0,105546.0,Petrol,Individual,Manual,First Owner,16.0,1.4211812858848274,Hyundai
Toyota Etios Liva 1.2 V,2018.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,8.0,50.0,Toyota
Toyota Innova 2.5 GX 7 STR BSIV,2012.0,1000000.0,80000.0,Diesel,Individual,Manual,Second Owner,14.0,12.5,Toyota
Hyundai i20 Magna Optional 1.2,2013.0,340000.0,35000.0,Petrol,Individual,Manual,First Owner,13.0,9.714285714285714,Hyundai
Toyota Innova 2.5 G (Diesel) 8 Seater,2013.0,1010000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,8.416666666666666,Toyota
Toyota Etios GD,2011.0,350000.0,120000.0,Diesel,Individual,Manual,Third Owner,15.0,2.9166666666666665,Toyota
Maruti Swift VDI BSIV,2016.0,595000.0,70000.0,Diesel,Individual,Manual,First Owner,10.0,8.5,Maruti
Mahindra Scorpio VLX 2WD BSIV,2014.0,700000.0,130000.0,Diesel,Individual,Manual,Third Owner,12.0,5.384615384615385,Mahindra
Renault KWID RXL,2019.0,350000.0,40000.0,Petrol,Individual,Manual,First Owner,7.0,8.75,Renault
Maruti Alto K10 VXI,2015.0,320000.0,60000.0,Petrol,Individual,Manual,Second Owner,11.0,5.333333333333333,Maruti
Honda City 1.5 S MT,2011.0,310000.0,110000.0,Petrol,Individual,Manual,First Owner,15.0,2.8181818181818183,Honda
Honda City i DTEC VX,2014.0,700000.0,130000.0,Diesel,Individual,Manual,First Owner,12.0,5.384615384615385,Honda
Maruti Alto LXi BSIII,2009.0,130000.0,80000.0,Petrol,Individual,Manual,Second Owner,17.0,1.625,Maruti
Maruti Swift Dzire VDi,2009.0,150000.0,60000.0,Diesel,Individual,Manual,Second Owner,17.0,2.5,Maruti
Honda Amaze E i-Dtech,2015.0,300000.0,104000.0,Diesel,Individual,Manual,Second Owner,11.0,2.8846153846153846,Honda
Maruti Swift Dzire LXi,2014.0,150000.0,100000.0,Petrol,Individual,Manual,Second Owner,12.0,1.5,Maruti
Honda City 1.3 EXI,2003.0,120000.0,132343.0,Petrol,Individual,Manual,First Owner,23.0,0.9067347725229139,Honda
Hyundai Creta 1.4 CRDi S Plus,2016.0,950000.0,90000.0,Diesel,Individual,Manual,Second Owner,10.0,10.555555555555555,Hyundai
Maruti Wagon R VXI BS IV,2007.0,100000.0,60000.0,Petrol,Individual,Manual,Second Owner,19.0,1.6666666666666667,Maruti
Honda Jazz 1.5 SV i DTEC,2015.0,450000.0,76000.0,Diesel,Individual,Manual,First Owner,11.0,5.921052631578948,Honda
Maruti 800 EX,2004.0,350000.0,60000.0,Petrol,Individual,Manual,Third Owner,22.0,5.833333333333333,Maruti
Mahindra Renault Logan 1.6 Petrol GLSX,2009.0,200000.0,30000.0,Petrol,Individual,Manual,Second Owner,17.0,6.666666666666667,Mahindra
Tata Indigo LS,2010.0,250000.0,96000.0,Diesel,Individual,Manual,Second Owner,16.0,2.6041666666666665,Tata
Mahindra Marazzo M8 8Str,2018.0,1300000.0,10000.0,Petrol,Individual,Manual,First Owner,8.0,130.0,Mahindra
Unknown,2017.0,425000.0,36000.0,Diesel,Dealer,Manual,First Owner,9.0,11.805555555555555,Unknown
Maruti Ciaz 1.4 AT Zeta,2017.0,500000.0,60000.0,Petrol,Individual,Automatic,First Owner,9.0,8.333333333333334,Maruti
Maruti Wagon R LXI,2011.0,260000.0,60000.0,Petrol,Dealer,Manual,First Owner,15.0,4.333333333333333,Maruti
Maruti Alto VXi,2014.0,280000.0,26134.0,Petrol,Dealer,Manual,First Owner,12.0,10.714012397642918,Maruti
Maruti Wagon R AMT VXI,2014.0,300000.0,28942.0,Petrol,Dealer,Automatic,First Owner,12.0,10.365558703614125,Maruti
Mahindra XUV500 W8 2WD,2012.0,711000.0,53600.0,Diesel,Dealer,Manual,First Owner,14.0,13.264925373134329,Mahindra
Toyota Innova 2.5 G (Diesel) 8 Seater,2015.0,851000.0,53652.0,Diesel,Individual,Manual,First Owner,11.0,15.861477670916276,Toyota
Maruti Ritz VDi,2011.0,350000.0,52895.0,Diesel,Dealer,Manual,First Owner,15.0,6.616882503072124,Maruti
Hyundai Verna SX Diesel,2013.0,550000.0,42324.0,Diesel,Dealer,Manual,Second Owner,13.0,12.994991021642567,Hyundai
Mahindra XUV500 W10 1.99 mHawk,2016.0,1044999.0,65000.0,Diesel,Dealer,Manual,First Owner,10.0,16.076907692307692,Mahindra
Unknown,2012.0,550000.0,60236.0,Diesel,Dealer,Manual,First Owner,14.0,9.130752373995618,Unknown
Maruti Wagon R VXI BS IV,2014.0,210000.0,70000.0,Petrol,Individual,Manual,Second Owner,12.0,3.0,Maruti
Maruti Wagon R VXI BS IV,2014.0,210000.0,70000.0,Petrol,Individual,Manual,First Owner,12.0,3.0,Maruti
Mahindra Xylo E8,2009.0,350000.0,100000.0,Diesel,Individual,Manual,Second Owner,17.0,3.5,Mahindra
Fiat 500 Lounge,2014.0,250999.0,110000.0,Diesel,Individual,Manual,First Owner,12.0,2.281809090909091,Fiat
Renault Triber RXT BSIV,2014.0,600000.0,10300.0,Petrol,Individual,Manual,First Owner,12.0,58.25242718446602,Renault
Fiat Grande Punto EVO 1.3 Active,2014.0,270000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,2.25,Fiat
Tata New Safari 4X4 EX,2012.0,550000.0,142000.0,Diesel,Individual,Manual,First Owner,14.0,3.8732394366197185,Tata
Mahindra TUV 300 mHAWK100 T8,2017.0,800000.0,25000.0,Diesel,Individual,Manual,First Owner,9.0,32.0,Mahindra
Tata Altroz XE,2020.0,500000.0,5000.0,Petrol,Individual,Manual,First Owner,6.0,100.0,Tata
Hyundai Creta 1.6 CRDi SX,2016.0,535000.0,60000.0,Diesel,Individual,Manual,First Owner,10.0,8.916666666666666,Hyundai
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2016.0,396000.0,60000.0,Petrol,Dealer,Manual,First Owner,10.0,6.6,Hyundai
Honda City i DTEC VX,2014.0,600000.0,50000.0,Diesel,Individual,Manual,First Owner,12.0,12.0,Honda
Maruti Wagon R ZXI 1.2,2019.0,575000.0,30000.0,Petrol,Dealer,Manual,First Owner,7.0,19.166666666666668,Maruti
Hyundai Santro Sportz BSIV,2020.0,520000.0,5000.0,Petrol,Individual,Manual,First Owner,6.0,104.0,Hyundai
Mahindra XUV500 AT W10 FWD,2018.0,1400000.0,30000.0,Diesel,Individual,Automatic,First Owner,8.0,46.666666666666664,Mahindra
Maruti Baleno Delta Automatic,2018.0,600000.0,7600.0,Petrol,Individual,Automatic,First Owner,8.0,78.94736842105263,Maruti
Chevrolet Beat Diesel LS,2013.0,195000.0,47253.0,Diesel,Dealer,Manual,First Owner,13.0,4.126722112881722,Chevrolet
Maruti Alto K10 VXI AGS,2015.0,281000.0,4432.0,Petrol,Dealer,Automatic,Second Owner,11.0,63.40252707581227,Maruti
Tata Indica GLS BS IV,2010.0,350000.0,110000.0,Petrol,Individual,Manual,Second Owner,16.0,3.1818181818181817,Tata
Hyundai Grand i10 Sportz,2014.0,400000.0,25000.0,Petrol,Individual,Manual,First Owner,12.0,16.0,Hyundai
Tata Indica Vista Terra 1.4 TDI,2009.0,93000.0,70000.0,Petrol,Individual,Manual,First Owner,17.0,1.3285714285714285,Tata
Hyundai i20 Active S Petrol,2016.0,560000.0,68523.0,Petrol,Dealer,Manual,First Owner,10.0,8.172438451322913,Hyundai
Hyundai EON 1.0 Era Plus,2019.0,400000.0,5000.0,Petrol,Individual,Manual,First Owner,7.0,80.0,Hyundai
Tata Tigor 1.2 Revotron XT,2018.0,459999.0,40000.0,Petrol,Individual,Manual,First Owner,8.0,11.499975,Tata
Hyundai Xcent 1.2 CRDi E,2017.0,450000.0,43000.0,Petrol,Individual,Manual,First Owner,9.0,10.465116279069768,Hyundai
Maruti Alto Green LXi (CNG),2010.0,88000.0,80251.0,CNG,Dealer,Manual,Second Owner,16.0,1.096559544429353,Maruti
Hyundai i20 1.2 Era,2010.0,250000.0,34500.0,Petrol,Individual,Manual,Second Owner,16.0,7.246376811594203,Hyundai
Ford Ikon 1.4 ZXi,2000.0,22000.0,42743.0,Petrol,Dealer,Manual,Third Owner,26.0,0.5147041620850198,Ford
Chevrolet Beat Diesel LS,2013.0,130000.0,60000.0,Petrol,Individual,Manual,Second Owner,13.0,2.1666666666666665,Chevrolet
Maruti Zen VXi - BS III,2004.0,79000.0,80000.0,Petrol,Individual,Manual,First Owner,22.0,0.9875,Maruti
Chevrolet Beat Diesel LS,2012.0,120000.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,1.0909090909090908,Chevrolet
BMW 7 Series 730Ld,2011.0,350000.0,100000.0,Diesel,Individual,Automatic,Second Owner,15.0,3.5,BMW
Chevrolet Optra Magnum 2.0 LT,2012.0,300000.0,60000.0,Diesel,Individual,Manual,First Owner,14.0,5.0,Chevrolet
Chevrolet Optra Magnum 2.0 LT,2012.0,300000.0,25000.0,Diesel,Individual,Manual,First Owner,14.0,12.0,Chevrolet
Maruti A-Star Lxi,2009.0,145000.0,25000.0,Petrol,Individual,Manual,First Owner,17.0,5.8,Maruti
Ford Endeavour 3.2 Titanium AT 4X4,2019.0,3200000.0,20000.0,Diesel,Individual,Automatic,First Owner,7.0,160.0,Ford
Chevrolet Spark 1.0 LT,2013.0,240000.0,10000.0,Petrol,Individual,Manual,First Owner,13.0,24.0,Chevrolet
Honda WR-V i-DTEC VX,2018.0,700000.0,30000.0,Diesel,Individual,Manual,First Owner,8.0,23.333333333333332,Honda
Hyundai Accent GLX,2010.0,145000.0,110000.0,Petrol,Individual,Manual,Second Owner,16.0,1.3181818181818181,Hyundai
Maruti Ertiga VDI Limited Edition,2014.0,535000.0,80000.0,Diesel,Individual,Manual,Second Owner,12.0,6.6875,Maruti
Mahindra KUV 100 mFALCON G80 K2 Plus,2016.0,420000.0,21000.0,Petrol,Individual,Manual,First Owner,10.0,20.0,Mahindra
Maruti Alto K10 VXI,2016.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,10.0,17.5,Maruti
Unknown,2015.0,550000.0,32000.0,Diesel,Individual,Manual,First Owner,11.0,17.1875,Unknown
Mitsubishi Montero 3.2 MT,2007.0,750000.0,180000.0,Diesel,Individual,Manual,First Owner,19.0,4.166666666666667,Mitsubishi
Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,2012.0,198000.0,70000.0,Diesel,Individual,Manual,Second Owner,14.0,2.8285714285714287,Tata
Hyundai i20 Magna Optional 1.4 CRDi,2013.0,420000.0,50000.0,Diesel,Individual,Manual,First Owner,13.0,8.4,Hyundai
Hyundai i20 Magna Optional 1.4 CRDi,2014.0,420000.0,50000.0,Diesel,Individual,Manual,First Owner,12.0,8.4,Hyundai
Ford Endeavour 4x2 XLT,2004.0,195000.0,120000.0,Diesel,Individual,Manual,First Owner,22.0,1.625,Ford
Unknown,2012.0,150000.0,55766.0,Petrol,Individual,Manual,Second Owner,14.0,2.6898109959473513,Unknown
Nissan Micra XL,2011.0,275000.0,40000.0,Petrol,Individual,Manual,Second Owner,15.0,6.875,Nissan
Maruti 800 Std,2001.0,65000.0,60000.0,Petrol,Individual,Manual,Third Owner,25.0,1.0833333333333333,Maruti
Maruti Swift LXi BSIV,2008.0,200000.0,50000.0,Petrol,Individual,Manual,First Owner,18.0,4.0,Maruti
Maruti Swift Dzire VDi,2010.0,250000.0,110000.0,Diesel,Individual,Manual,Second Owner,16.0,2.272727272727273,Maruti
Tata Indigo CS LX (TDI) BS-III,2015.0,225000.0,68745.0,Diesel,Dealer,Manual,First Owner,11.0,3.2729653065677504,Tata
Mahindra Bolero Power Plus SLX,2019.0,860000.0,35000.0,Diesel,Individual,Manual,First Owner,7.0,24.571428571428573,Mahindra
Unknown,2013.0,350000.0,60000.0,Diesel,Individual,Manual,First Owner,13.0,5.833333333333333,Unknown
Tata Indica Vista Terra 1.4 TDI,2010.0,100000.0,80000.0,Diesel,Individual,Manual,First Owner,16.0,1.25,Tata
Hyundai Santro Xing XL eRLX Euro III,2006.0,100000.0,40000.0,Petrol,Individual,Manual,Second Owner,20.0,2.5,Hyundai
Tata Tiago XZA AMT,2018.0,525000.0,10980.0,Petrol,Dealer,Automatic,First Owner,8.0,47.814207650273225,Tata
Unknown,2016.0,350000.0,60000.0,Petrol,Dealer,Manual,First Owner,10.0,5.833333333333333,Unknown
Maruti Swift Dzire VDI,2013.0,525000.0,37000.0,Diesel,Dealer,Manual,First Owner,13.0,14.18918918918919,Maruti
Hyundai Grand i10 1.2 CRDi Sportz Option,2017.0,575000.0,27005.0,Diesel,Dealer,Manual,First Owner,9.0,21.29235326791335,Hyundai
Hyundai i10 Magna,2014.0,355000.0,39227.0,Petrol,Dealer,Manual,First Owner,12.0,9.049889106992632,Hyundai
Maruti Wagon R LXI,2008.0,221000.0,35008.0,Petrol,Dealer,Manual,First Owner,18.0,6.312842778793419,Maruti
Hyundai Santro Xing GLS,2009.0,350000.0,27005.0,Petrol,Dealer,Manual,First Owner,17.0,12.960562858729865,Hyundai
Maruti Zen VX,2001.0,85000.0,86000.0,Petrol,Individual,Manual,Second Owner,25.0,0.9883720930232558,Maruti
Maruti Swift VDI,2013.0,400000.0,50000.0,Diesel,Individual,Manual,First Owner,13.0,8.0,Maruti
Maruti Baleno Delta 1.3,2017.0,650000.0,20000.0,Petrol,Individual,Manual,First Owner,9.0,32.5,Maruti
Hyundai i10 Magna 1.2,2010.0,400000.0,50000.0,Petrol,Individual,Manual,First Owner,16.0,8.0,Hyundai
Tata Manza Aura (ABS) Quadrajet BS IV,2012.0,350000.0,80000.0,Diesel,Individual,Manual,Second Owner,14.0,4.375,Tata
Maruti Omni LPG STD BSIV,2006.0,60000.0,135000.0,LPG,Individual,Manual,Fourth & Above Owner,20.0,0.4444444444444444,Maruti
Maruti Zen D PS,2003.0,110000.0,120000.0,Diesel,Individual,Manual,Third Owner,23.0,0.9166666666666666,Maruti
Fiat Linea 1.3 Multijet Emotion,2015.0,550000.0,113600.0,Diesel,Individual,Manual,First Owner,11.0,4.841549295774648,Fiat
Unknown,2008.0,190000.0,70000.0,Petrol,Individual,Manual,Third Owner,18.0,2.7142857142857144,Unknown
Ford Aspire Titanium Plus Diesel BSIV,2018.0,861999.0,20000.0,Diesel,Dealer,Manual,First Owner,8.0,43.09995,Ford
Ford Aspire Titanium Plus BSIV,2018.0,782000.0,14000.0,Petrol,Dealer,Manual,First Owner,8.0,55.857142857142854,Ford
Ford Freestyle Titanium Plus Diesel BSIV,2018.0,836000.0,26000.0,Diesel,Dealer,Manual,First Owner,8.0,32.15384615384615,Ford
Honda City i VTEC V,2016.0,696000.0,138925.0,Petrol,Dealer,Manual,First Owner,10.0,5.009897426669066,Honda
Honda Jazz 1.5 VX i DTEC,2016.0,596000.0,121764.0,Diesel,Dealer,Manual,First Owner,10.0,4.894714365493906,Honda
Honda Jazz 1.2 VX i VTEC,2016.0,612000.0,105429.0,Petrol,Dealer,Manual,First Owner,10.0,5.804854451811171,Honda
Maruti Alto 800 LXI,2015.0,114999.0,35000.0,Petrol,Individual,Manual,First Owner,11.0,3.285685714285714,Maruti
Tata Bolt Quadrajet XE,2014.0,340000.0,60000.0,Diesel,Individual,Manual,First Owner,12.0,5.666666666666667,Tata
Maruti Swift ZXI Plus,2020.0,550000.0,5000.0,Petrol,Individual,Manual,First Owner,6.0,110.0,Maruti
Chevrolet Aveo U-VA 1.2 LT,2008.0,114999.0,70000.0,Petrol,Individual,Manual,Third Owner,18.0,1.642842857142857,Chevrolet
Maruti Wagon R VXI,2000.0,105000.0,80000.0,Petrol,Individual,Manual,First Owner,26.0,1.3125,Maruti
Maruti Vitara Brezza ZDi,2019.0,890000.0,20000.0,Diesel,Individual,Manual,First Owner,7.0,44.5,Maruti
Unknown,2014.0,715000.0,8000.0,Petrol,Individual,Manual,First Owner,12.0,89.375,Unknown
Hyundai i20 Asta (o),2014.0,525000.0,54000.0,Petrol,Dealer,Manual,Second Owner,12.0,9.722222222222221,Hyundai
Volkswagen Jetta 2.0L TDI Highline AT,2012.0,735000.0,55300.0,Petrol,Dealer,Automatic,First Owner,14.0,13.291139240506329,Volkswagen
Honda Amaze S i-VTEC,2014.0,495000.0,11958.0,Petrol,Dealer,Manual,First Owner,12.0,41.39488208730557,Honda
Hyundai i20 Asta 1.2,2014.0,475000.0,60000.0,Petrol,Dealer,Manual,First Owner,12.0,7.916666666666667,Hyundai
Mahindra Bolero 2011-2019 SLE,2013.0,325000.0,62200.0,Diesel,Individual,Manual,First Owner,13.0,5.22508038585209,Mahindra
Audi A8 4.2 TDI,2013.0,2800000.0,49000.0,Diesel,Dealer,Automatic,First Owner,13.0,57.142857142857146,Audi
Chevrolet Cruze LT,2012.0,350000.0,44500.0,Diesel,Dealer,Manual,Second Owner,14.0,7.865168539325842,Chevrolet
